Repetition,Middleware,Average Throughput,Std Throughput,Average Latency,Std Latency,Average Gets,Average Multigets,Average Sets,Average Invalids,Average Hits,Average Queue Length,Std Queue Length,Average Queue Time,Std Queue Time,Average Server Time,Std Server Time
1,1,5662.6875,199.851818127,6.19668125,0.292257855553,0.0,0.0,5662.6875,0.0,5662.6875,0.0048125,0.008321230663,0.91052275,0.15510254891,5.2389065,0.233157199934
1,2,7181.45,306.971565087,4.82374525,0.229787592481,0.0,0.0,7181.45,0.0,7181.45,0.0020375,0.00476656007375,0.358679,0.0816360638164,4.4374075,0.214833493968
1,Total,12844.1375,310.555963026,5.51021325,0.175699276679,0.0,0.0,12844.1375,0.0,12844.1375,0.003425,0.00455702267892,0.634600875,0.0840244506299,4.838157,0.172494989369
2,1,5748.125,212.951552998,6.0295275,0.290892736839,0.0,0.0,5748.125,0.0,5748.125,0.0053375,0.00935237565433,0.90074,0.154235440394,5.081450125,0.222694311259
2,2,7160.0625,281.734471622,4.809737,0.203174617487,0.0,0.0,7160.0625,0.0,7160.0625,0.0043125,0.00731842438255,0.3699835,0.070465504014,4.413254375,0.181354495247
2,Total,12908.1875,344.946082514,5.41963225,0.198444100814,0.0,0.0,12908.1875,0.0,12908.1875,0.004825,0.00623795040991,0.63536175,0.0890953472982,4.74735225,0.169735757686
3,1,5710.525,223.276973649,6.1149925,0.329325360759,0.0,0.0,5710.525,0.0,5710.525,0.007,0.0104542402517,0.903939875,0.170389576645,5.1598315,0.259543930615
3,2,7084.2125,328.04714441,4.9076805,0.268229925651,0.0,0.0,7084.2125,0.0,7084.2125,0.003225,0.00751197356461,0.38125975,0.0810526307989,4.497535875,0.24720529275
3,Total,12794.7375,432.053317846,5.5113365,0.244031972051,0.0,0.0,12794.7375,0.0,12794.7375,0.0051125,0.00674817134161,0.6425998125,0.104612229897,4.8286836875,0.205311628084
Total,Total,12849.0208333,224.991353756,5.480394,0.12336820982,0.0,0.0,12849.0208333,0.0,12849.0208333,0.00445416666667,0.00330940515006,0.6375208125,0.0511216210937,4.80473097917,0.108657580039
