Repetition,Middleware,Average Throughput,Std Throughput,Average Latency,Std Latency,Average Gets,Average Multigets,Average Sets,Average Invalids,Average Hits,Average Queue Length,Std Queue Length,Average Queue Time,Std Queue Time,Average Server Time,Std Server Time
1,1,2787.45,104.023232556,15.859199125,0.570216624804,0.0,0.0,2787.45,0.0,2787.45,0.0364375,0.00321327842364,13.03412,0.465388684734,2.791075375,0.104171708129
1,2,3375.225,104.887036884,13.284482625,0.439735127905,0.0,0.0,3375.225,0.0,3375.225,0.03805,0.00288996517871,10.944805,0.365464565797,2.32130575,0.0747177892291
1,Total,6162.675,182.945573632,14.571840875,0.447812662363,0.0,0.0,6162.675,0.0,6162.675,0.03724375,0.00229886288622,11.9894625,0.369696122937,2.5561905625,0.0781634022255
2,1,2825.425,94.6670080073,15.6524005,0.512876045424,0.0,0.0,2825.425,0.0,2825.425,0.0369375,0.00311120372325,12.864304875,0.419566739686,2.754409625,0.0944175724023
2,2,3420.225,99.2076169748,13.06126675,0.402247276375,0.0,0.0,3420.225,0.0,3420.225,0.03745,0.00296349092811,10.762947125,0.335261004691,2.279838,0.0671735716642
2,Total,6245.65,164.666221664,14.356833625,0.395707035014,0.0,0.0,6245.65,0.0,6245.65,0.03719375,0.0022885152862,11.813626,0.327549691363,2.5171238125,0.0689146039218
3,1,2831.3875,88.6862616549,15.60704625,0.491173342671,0.0,0.0,2831.3875,0.0,2831.3875,0.0373625,0.00287390595584,12.825223375,0.402153160873,2.74832675,0.0894210260831
3,2,3383.2875,95.1529340295,13.19214825,0.389908745918,0.0,0.0,3383.2875,0.0,3383.2875,0.037625,0.00321930490178,10.86774475,0.324778517369,2.3058625,0.0656821769266
3,Total,6214.675,158.951849647,14.39959725,0.392166665537,0.0,0.0,6214.675,0.0,6214.675,0.03749375,0.00221401426762,11.8464840625,0.324916556694,2.527094625,0.0676518523223
Total,Total,6207.66666667,103.224987435,14.44275725,0.250765259293,0.0,0.0,6207.66666667,0.0,6207.66666667,0.0373104166667,0.00117095166977,11.8831908542,0.207938016535,2.53346966667,0.0430325563278
